0.6350799999199808, 0.36530600022524595, 0.28202700009569526, 167936, 0, 0
0.4259600001387298, 0.3107030000537634, 0.26306500006467104, 0, 0, 0
0.333663999568671, 0.2836160003207624, 0.31305200001224875, 0, 0, 0
0.34602800011634827, 0.2940059998072684, 0.26298000011593103, 0, 0, 0
0.4082510001026094, 0.3137659998610616, 0.2751710000447929, 0, 0, 0
0.3520219996571541, 0.2853190000168979, 0.25612600008025765, 0, 0, 0
0.3402549996972084, 0.29009700007736683, 0.26444200007244945, 0, 0, 0
0.3347000000067055, 0.28233900014311075, 0.2553769997321069, 0, 0, 0
0.33687799982726574, 0.2941600000485778, 0.2591049997135997, 0, 0, 0
0.3462310000322759, 0.3158269999548793, 0.4903139998205006, 0, 0, 0
0.6283800001256168, 0.5174219999462366, 0.44444999983534217, 0, 0, 0
0.5850770003162324, 0.5060029998421669, 0.45528799993917346, 0, 270336, 0
0.5660149999894202, 0.5160639998503029, 0.4390290002338588, 0, 0, 0
0.6158130001276731, 0.5043609999120235, 0.4710630001500249, 0, 0, 0
0.5946669997647405, 0.5158279999159276, 0.4495089999400079, 0, 0, 0
0.6115500000305474, 0.4794689998961985, 0.28220400027930737, 0, 0, 0
0.3561439998447895, 0.3164400001987815, 0.2778059998527169, 0, 0, 0
0.3498949999921024, 0.3148380001075566, 0.2570059997960925, 0, 0, 0
0.337485000025481, 0.31055800011381507, 0.2551020001992583, 0, 0, 0
0.35764400009065866, 0.28461100021377206, 0.2559689995832741, 0, 0, 0
0.3374439999461174, 0.2923979996703565, 0.2852540002204478, 0, 0, 0
0.35792999994009733, 0.3329389998689294, 0.31994300009682775, 0, 0, 270336
0.37516399985179305, 0.30079999985173345, 0.2592549999244511, 0, 0, 0
0.34463900001719594, 0.2936649997718632, 0.265729000326246, 0, 0, 0
0.3436210001818836, 0.3264469997957349, 0.2799700000323355, 0, 0, 0
0.3442199998535216, 0.32122999988496304, 0.3646550001576543, 0, 0, 0
0.34376499988138676, 0.29586700024083257, 0.2616829997859895, 0, 0, 0
0.3427490000613034, 0.29343899991363287, 0.2581389998085797, 0, 0, 0
0.35492199985310435, 0.30457499995827675, 0.26137600000947714, 0, 0, 0
0.35751100024208426, 0.29559599980711937, 0.2624860000796616, 0, 0, 270336
0.3417459996417165, 0.29383999994024634, 0.25949500035494566, 0, 0, 0
0.3429310000501573, 0.28769000014290214, 0.24295299965888262, 0, 0, 0
0.31245500035583973, 0.27106499997898936, 0.24021600000560284, 0, 0, 0
0.3118760003708303, 0.36209499975666404, 0.2488390002399683, 0, 0, 0
0.31202800013124943, 0.27037200005725026, 0.2372159999795258, 0, 0, 0
0.31298699975013733, 0.2687110002152622, 0.23760200012475252, 0, 0, 0
